Lattitude,Longitude,Restaurant,State
-74.02571999999999,40.9321,BurgerKing,NJ
-74.40488,40.70641,BurgerKing,NJ
-74.19227,40.74026,BurgerKing,NJ
-74.17694,40.73682,BurgerKing,NJ
-74.17613,40.77888,BurgerKing,NJ
-74.1699,40.75,BurgerKing,NJ
-74.16673,40.761379999999996,BurgerKing,NJ
-74.16186,40.73312,BurgerKing,NJ
-74.73109000000001,41.0878,BurgerKing,NJ
-74.00173000000001,40.80901,BurgerKing,NJ
-74.46963000000001,40.46989,BurgerKing,NJ
-74.16494,40.8113,BurgerKing,NJ
-74.25516999999999,41.01445,BurgerKing,NJ
-75.08157,39.90783,BurgerKing,NJ
-74.57128,39.27615,BurgerKing,NJ
-74.31177,40.40183,BurgerKing,NJ
-74.05473,40.91619,BurgerKing,NJ
-74.03259,41.03516,BurgerKing,NJ
-74.39886,40.86383,BurgerKing,NJ
-74.12536999999999,40.86068,BurgerKing,NJ
-74.12142,40.854620000000004,BurgerKing,NJ
-74.13556,40.90365,BurgerKing,NJ
-74.68502,39.967240000000004,BurgerKing,NJ
-74.79889,40.32905,BurgerKing,NJ
-75.47095999999999,39.71667,BurgerKing,NJ
-75.06215999999999,39.95325,BurgerKing,NJ
-75.02711,39.99167,BurgerKing,NJ
-75.4939,39.678129999999996,BurgerKing,NJ
-74.26836,40.50885,BurgerKing,NJ
-75.14966,40.68336,BurgerKing,NJ
-74.43351,40.55356,BurgerKing,NJ
-74.43618000000001,40.598079999999996,BurgerKing,NJ
-74.40039,40.63006,BurgerKing,NJ
-74.53206,39.39177,BurgerKing,NJ
-74.04816,40.08155,BurgerKing,NJ
-74.66031,40.34966,BurgerKing,NJ
-74.65092,40.400259999999996,BurgerKing,NJ
-74.26420999999999,40.60431,BurgerKing,NJ
-74.63056999999999,40.57651,BurgerKing,NJ
-74.87146,39.0117,BurgerKing,NJ
-74.95501999999999,40.015570000000004,BurgerKing,NJ
-74.07200999999999,40.90298,BurgerKing,NJ
-74.52943,40.886509999999994,BurgerKing,NJ
-74.2817,40.65913,BurgerKing,NJ
-74.26189000000001,40.64031,BurgerKing,NJ
-74.09949,40.82257,BurgerKing,NJ
-74.09805,40.897290000000005,BurgerKing,NJ
-74.38831,40.6642,BurgerKing,NJ
-74.04599,40.78647,BurgerKing,NJ
-74.60055,39.32395,BurgerKing,NJ
-74.48637,40.51324,BurgerKing,NJ
-74.30116,40.50072,BurgerKing,NJ
-74.29585,40.46096,BurgerKing,NJ
-74.05074,40.85739,BurgerKing,NJ
-74.40202,40.599740000000004,BurgerKing,NJ
-74.64072,41.03829,BurgerKing,NJ
-75.00352,39.83218,BurgerKing,NJ
-74.64307,40.87003,BurgerKing,NJ
-74.07600000000001,40.33706,BurgerKing,NJ
-74.23589,39.971070000000005,BurgerKing,NJ
-74.19618,39.96386,BurgerKing,NJ
-74.18209,39.98017,BurgerKing,NJ
-74.13763,39.97569,BurgerKing,NJ
-74.7639,40.24577,BurgerKing,NJ
-74.73414,40.244690000000006,BurgerKing,NJ
-74.71552,40.2327,BurgerKing,NJ
-74.71207,40.19127,BurgerKing,NJ
-74.68605,40.24807,BurgerKing,NJ
-74.02804,40.77385,BurgerKing,NJ
-74.29134,40.69039,BurgerKing,NJ
-74.4825,41.19876,BurgerKing,NJ
-75.0429,39.49105,BurgerKing,NJ
-75.04021,39.43123,BurgerKing,NJ
-75.00083000000001,39.47911,BurgerKing,NJ
-75.007,39.85068,BurgerKing,NJ
-74.1195,41.01064,BurgerKing,NJ
-74.97639000000001,40.73795,BurgerKing,NJ
-74.26885,40.9278,BurgerKing,NJ
-74.23695,40.96,BurgerKing,NJ
-74.29999000000001,40.85167,BurgerKing,NJ
-74.01461,40.7913,BurgerKing,NJ
-74.25995999999999,40.81115,BurgerKing,NJ
-74.81054,38.98702,BurgerKing,NJ
-74.99123,39.68735,BurgerKing,NJ
-74.8942,40.05233,BurgerKing,NJ
-74.89312,40.01825,BurgerKing,NJ
-75.00296999999999,39.736959999999996,BurgerKing,NJ
-74.30027,40.52515,BurgerKing,NJ
-74.27214000000001,40.55429,BurgerKing,NJ
-75.16846,39.80348,BurgerKing,NJ
-75.12801,39.829570000000004,BurgerKing,NJ
-75.09481,39.80557,BurgerKing,NJ
-74.08661,40.84745,BurgerKing,NJ
-105.96001000000001,32.88942,BurgerKing,NM
-106.70183999999999,35.11983,BurgerKing,NM
-106.68513,35.08545,BurgerKing,NM
-106.68052,35.02552,BurgerKing,NM
-106.67065,35.1062,BurgerKing,NM
-106.66264,35.185759999999995,BurgerKing,NM
-106.65881999999999,35.19625,BurgerKing,NM
-106.64563999999999,35.090759999999996,BurgerKing,NM
-106.64171999999999,35.135909999999996,BurgerKing,NM
-106.63536,35.05798,BurgerKing,NM
-106.6253,35.08096,BurgerKing,NM
-106.60392,35.102340000000005,BurgerKing,NM
-106.59073000000001,35.1307,BurgerKing,NM
-106.58803999999999,35.07817,BurgerKing,NM
-106.58616,35.14568,BurgerKing,NM
-106.5861,35.10935,BurgerKing,NM
-106.58293,35.0585,BurgerKing,NM
-106.57786000000002,35.18421,BurgerKing,NM
-106.56841000000001,35.08739,BurgerKing,NM
-106.55131000000002,35.14076,BurgerKing,NM
-106.55053000000001,35.103970000000004,BurgerKing,NM
-106.53255,35.07884,BurgerKing,NM
-106.51742,35.13085,BurgerKing,NM
-106.51488,35.08101,BurgerKing,NM
-106.53407,35.318870000000004,BurgerKing,NM
-103.33066,34.391220000000004,BurgerKing,NM
-106.06285,36.00036,BurgerKing,NM
-108.75922,35.53363,BurgerKing,NM
-107.86995,35.15708,BurgerKing,NM
-103.1447,32.726259999999996,BurgerKing,NM
-106.77552,32.30121,BurgerKing,NM
-106.74736999999999,32.31596,BurgerKing,NM
-105.21136000000001,35.6064,BurgerKing,NM
-106.70338000000001,34.80607,BurgerKing,NM
-106.65688,35.2365,BurgerKing,NM
-106.61549,35.27684,BurgerKing,NM
-105.99461000000001,35.653290000000005,BurgerKing,NM
-105.97433000000001,35.66069,BurgerKing,NM
-105.95419,35.689479999999996,BurgerKing,NM
-106.89287,34.06929,BurgerKing,NM
-105.58138999999998,36.39255,BurgerKing,NM
-119.77265,39.1902,BurgerKing,NV
-119.76721,39.156040000000004,BurgerKing,NV
-118.80193,39.4766,BurgerKing,NV
-119.73801,38.93529,BurgerKing,NV
-115.10049,36.04335,BurgerKing,NV
-115.04058,36.056459999999994,BurgerKing,NV
-115.43143,35.83344,BurgerKing,NV
-115.29722,36.09367,BurgerKing,NV
-115.11849,36.05938,BurgerKing,NV
-115.10083,36.09984,BurgerKing,NV
-114.57338,35.163140000000006,BurgerKing,NV
-119.86648999999998,39.53368,BurgerKing,NV
-119.82823,39.51379,BurgerKing,NV
-119.82744,39.526270000000004,BurgerKing,NV
-119.81324,39.52623,BurgerKing,NV
-119.79321999999999,39.48502,BurgerKing,NV
-119.79178,39.55728,BurgerKing,NV
-119.78934,39.514109999999995,BurgerKing,NV
-119.77962,39.47403,BurgerKing,NV
-119.77944,39.50574,BurgerKing,NV
-119.77495,39.45326,BurgerKing,NV
-119.7364,39.53662,BurgerKing,NV
-119.71111,39.63902,BurgerKing,NV
-119.93475,38.97124,BurgerKing,NV
-73.42586,40.68634,BurgerKing,NY
-73.919,40.75898,BurgerKing,NY
-73.90845999999999,40.77796,BurgerKing,NY
-73.90222,40.767309999999995,BurgerKing,NY
-73.60843,40.65807,BurgerKing,NY
-73.25794,40.71428,BurgerKing,NY
-73.77183000000001,40.75971,BurgerKing,NY
-73.71979,41.21513,BurgerKing,NY
-73.48147,40.72585,BurgerKing,NY
-73.03928,40.75264,BurgerKing,NY
-73.09323,40.762840000000004,BurgerKing,NY
-75.31916,43.47674,BurgerKing,NY
-73.57734,41.42205,BurgerKing,NY
-73.92421,40.82759,BurgerKing,NY
-73.91713,40.83987,BurgerKing,NY
-73.9158,40.817240000000005,BurgerKing,NY
-73.91423,40.81485,BurgerKing,NY
-73.90753000000001,40.85338,BurgerKing,NY
-73.90316999999999,40.86903,BurgerKing,NY
-73.89795,40.890640000000005,BurgerKing,NY
-73.89654,40.86252,BurgerKing,NY
-73.89188,40.8221,BurgerKing,NY
-73.88332,40.88112,BurgerKing,NY
-73.86784,40.85583,BurgerKing,NY
-73.86281,40.82601,BurgerKing,NY
-73.86018,40.83746,BurgerKing,NY
-73.85661,40.89526,BurgerKing,NY
-73.84626999999999,40.87702,BurgerKing,NY
-73.83664,40.84324,BurgerKing,NY
-73.82396999999999,40.86891,BurgerKing,NY
-73.02264,40.93482,BurgerKing,NY
-74.02594,40.62205,BurgerKing,NY
-74.01173,40.64393,BurgerKing,NY
-74.00728000000001,40.65136,BurgerKing,NY
-73.99871,40.62506,BurgerKing,NY
-73.99454,40.60223,BurgerKing,NY
-73.98826,40.69186,BurgerKing,NY
-73.98666999999999,40.58323,BurgerKing,NY
-73.98252,40.689370000000004,BurgerKing,NY
-73.98203000000001,40.647009999999995,BurgerKing,NY
-73.96571999999999,40.58647,BurgerKing,NY
-73.96106,40.597809999999996,BurgerKing,NY
-73.95998,40.60815,BurgerKing,NY
-73.95413,40.73053,BurgerKing,NY
-73.94803,40.63281,BurgerKing,NY
-73.94612,40.6806,BurgerKing,NY
-73.94139,40.700590000000005,BurgerKing,NY
-73.93253,40.593059999999994,BurgerKing,NY
-73.92734,40.63583,BurgerKing,NY
-73.92625,40.61438,BurgerKing,NY
-73.91904,40.65331,BurgerKing,NY
-73.91875,40.6987,BurgerKing,NY
-73.91866999999999,40.63091,BurgerKing,NY
-73.91815,40.6401,BurgerKing,NY
-73.895,40.63836,BurgerKing,NY
-73.86603000000001,40.675540000000005,BurgerKing,NY
-75.14806,44.598440000000004,BurgerKing,NY
-73.07836999999999,40.8591,BurgerKing,NY
-73.21623000000001,40.78791,BurgerKing,NY
-73.3086,40.8413,BurgerKing,NY
-72.99419,40.87154,BurgerKing,NY
-73.88908,41.29733,BurgerKing,NY
-73.33021,40.7631,BurgerKing,NY
-73.88022,40.76377,BurgerKing,NY
-73.57253,40.72332,BurgerKing,NY
-73.5452,40.72446,BurgerKing,NY
-74.42413,41.68293,BurgerKing,NY
-74.39693,41.71575,BurgerKing,NY
-73.87034,40.73373,BurgerKing,NY
-73.80915999999999,41.04913,BurgerKing,NY
-73.42213000000001,40.74657,BurgerKing,NY
-73.02096999999999,40.8275,BurgerKing,NY
-73.89976999999999,41.537240000000004,BurgerKing,NY
-73.70078000000001,40.73885,BurgerKing,NY
-73.82822,40.76385,BurgerKing,NY
-73.82545999999999,40.74262,BurgerKing,NY
-73.81951,40.71732,BurgerKing,NY
-73.62284,40.74191,BurgerKing,NY
-73.61178000000001,40.73152,BurgerKing,NY
-73.62017,40.85873,BurgerKing,NY
-73.64384,43.309459999999994,BurgerKing,NY
-74.33516999999999,41.39658,BurgerKing,NY
-73.6293,40.80911,BurgerKing,NY
-73.21816,40.814409999999995,BurgerKing,NY
-73.70123000000001,40.63858,BurgerKing,NY
-73.63081,40.70689,BurgerKing,NY
-73.61449,40.709920000000004,BurgerKing,NY
-73.96297,41.716879999999996,BurgerKing,NY
-73.84061,40.66255,BurgerKing,NY
-73.42496,40.874390000000005,BurgerKing,NY
-73.42448,40.82886,BurgerKing,NY
-73.41853,40.859190000000005,BurgerKing,NY
-73.33769000000001,40.83412,BurgerKing,NY
-73.88374,40.75085,BurgerKing,NY
-73.8084,40.70192,BurgerKing,NY
-73.79933,40.70868,BurgerKing,NY
-73.79348,40.714729999999996,BurgerKing,NY
-73.77427,40.66019,BurgerKing,NY
-73.56567,40.777590000000004,BurgerKing,NY
-73.53169,40.78062,BurgerKing,NY
-73.12924,40.86633,BurgerKing,NY
-73.11615,40.87777,BurgerKing,NY
-73.73945,40.63332,BurgerKing,NY
-74.72865,41.78327,BurgerKing,NY
-73.38329,40.71435,BurgerKing,NY
-73.73233,40.76135,BurgerKing,NY
-73.66363,40.58826,BurgerKing,NY
-74.30570999999999,44.84822,BurgerKing,NY
-73.44296,40.67799,BurgerKing,NY
-74.88583,44.9233,BurgerKing,NY
-73.4122,40.79992,BurgerKing,NY
-73.55829,40.653890000000004,BurgerKing,NY
-74.42535,41.4294,BurgerKing,NY
-74.39789,41.45497,BurgerKing,NY
-73.96687,41.66147,BurgerKing,NY
-74.19230999999999,41.33637,BurgerKing,NY
-74.20721,41.51226,BurgerKing,NY
-74.67681,41.65227,BurgerKing,NY
-74.67537,41.66669,BurgerKing,NY
-74.01522,41.09771,BurgerKing,NY
-73.99033,41.14203,BurgerKing,NY
-73.66136,40.742,BurgerKing,NY
-74.0729,41.74377,BurgerKing,NY
-74.05481999999999,41.45877,BurgerKing,NY
-74.01239,40.70485,BurgerKing,NY
-74.01187,40.70968,BurgerKing,NY
-74.00964,40.70995,BurgerKing,NY
-74.00854,40.7139,BurgerKing,NY
-74.00476,40.70848,BurgerKing,NY
-74.0013,40.71913,BurgerKing,NY
-74.00058,40.7305,BurgerKing,NY
-73.99544,40.75431,BurgerKing,NY
-73.99491,40.75006,BurgerKing,NY
-73.99238000000001,40.75188,BurgerKing,NY
-73.99098000000001,40.75587,BurgerKing,NY
-73.9906,40.75773,BurgerKing,NY
-73.99001,40.752109999999995,BurgerKing,NY
-73.98991,40.7193,BurgerKing,NY
-73.98801999999999,40.74998,BurgerKing,NY
-73.98779,40.75478,BurgerKing,NY
-73.98743,40.760740000000006,BurgerKing,NY
-73.98663,40.71822,BurgerKing,NY
-73.98550999999999,40.739979999999996,BurgerKing,NY
-73.98539,40.74758,BurgerKing,NY
-73.9838,40.77592,BurgerKing,NY
-73.98321,40.75002,BurgerKing,NY
-73.98105,40.75298,BurgerKing,NY
-73.9808,40.75967,BurgerKing,NY
-73.98069,40.756879999999995,BurgerKing,NY
-73.97331,40.7546,BurgerKing,NY
-73.95336,40.7784,BurgerKing,NY
-73.94657,40.80808,BurgerKing,NY
-73.94141,40.79838,BurgerKing,NY
-73.93412,40.849070000000005,BurgerKing,NY
-74.07024,41.50486,BurgerKing,NY
-74.02248,41.52039,BurgerKing,NY
-73.32159,40.74096,BurgerKing,NY
-75.4149,43.125029999999995,BurgerKing,NY
-73.85034,40.98474,BurgerKing,NY
-73.64084,40.633959999999995,BurgerKing,NY
-73.03689,40.7822,BurgerKing,NY
-73.00808,40.77606,BurgerKing,NY
-73.59940999999999,41.57023,BurgerKing,NY
-73.9071,41.29379,BurgerKing,NY
-73.50106,40.76964,BurgerKing,NY
-73.46925,40.776509999999995,BurgerKing,NY
-73.49335,44.70009,BurgerKing,NY
-73.47646999999999,44.69749,BurgerKing,NY
-73.44843,44.682140000000004,BurgerKing,NY
-73.67095,40.99617,BurgerKing,NY
-74.69236,41.375479999999996,BurgerKing,NY
-73.70322,40.83837,BurgerKing,NY
-74.98676,44.68226,BurgerKing,NY
-73.91673,41.61797,BurgerKing,NY
-73.88956,41.696999999999996,BurgerKing,NY
-73.74529,40.72927,BurgerKing,NY
-73.6832,43.32994,BurgerKing,NY
-73.67384,43.329190000000004,BurgerKing,NY
-73.86124000000001,40.729929999999996,BurgerKing,NY
-73.88995,40.7033,BurgerKing,NY
-72.6714,40.93423,BurgerKing,NY
-74.59613,41.63197,BurgerKing,NY
-72.94861999999999,40.94506,BurgerKing,NY
-73.10262,40.8271,BurgerKing,NY
-74.12047,41.44995,BurgerKing,NY
-74.12475,44.32373,BurgerKing,NY
-73.74968,43.09807,BurgerKing,NY
-73.81326,41.003209999999996,BurgerKing,NY
-73.48659,40.674659999999996,BurgerKing,NY
-72.86529,40.80148,BurgerKing,NY
-73.16721,40.84868,BurgerKing,NY
-73.42868,40.7126,BurgerKing,NY
-73.8336,40.68367,BurgerKing,NY
-72.40103,40.8969,BurgerKing,NY
-74.03011,41.1405,BurgerKing,NY
-74.02943,41.10485,BurgerKing,NY
-73.7462,40.67812,BurgerKing,NY
-74.16843,40.58462,BurgerKing,NY
-74.16389000000001,40.54315,BurgerKing,NY
-74.14426,40.62435,BurgerKing,NY
-74.14056,40.55405,BurgerKing,NY
-74.13087,40.61316,BurgerKing,NY
-74.11554,40.564409999999995,BurgerKing,NY
-74.08834,40.59102,BurgerKing,NY
-73.92238,40.743759999999995,BurgerKing,NY
-73.50488,40.81042,BurgerKing,NY
-73.70399,40.66663,BurgerKing,NY
-73.50718,40.69549,BurgerKing,NY
-73.91181999999999,41.60934,BurgerKing,NY
-74.36024,41.255359999999996,BurgerKing,NY
-74.16981,41.42615,BurgerKing,NY
-75.90500899999999,43.973627,BurgerKing,NY
-75.937636,43.976681,BurgerKing,NY
-73.34492,40.68584,BurgerKing,NY
-73.65162,40.70525,BurgerKing,NY
-73.96070999999999,41.09884,BurgerKing,NY
-73.97542,41.38436,BurgerKing,NY
-73.59928000000001,40.745940000000004,BurgerKing,NY
-73.90416,40.744890000000005,BurgerKing,NY
-73.85635,40.93103,BurgerKing,NY
-73.85239,40.927659999999996,BurgerKing,NY
-73.8289,40.98154,BurgerKing,NY
-73.80711,41.32653,BurgerKing,NY
-73.78378000000001,41.27449,BurgerKing,NY
-80.797405,41.863039,BurgerKing,OH
-81.65366999999999,41.133790000000005,BurgerKing,OH
-81.57578000000001,41.11223,BurgerKing,OH
-81.57084,41.06439,BurgerKing,OH
-81.55328,41.01426,BurgerKing,OH
-81.52628,41.02347,BurgerKing,OH
-81.5112,41.02871,BurgerKing,OH
-81.49645,41.07693,BurgerKing,OH
-81.49295,40.98565,BurgerKing,OH
-81.49114,41.03998,BurgerKing,OH
-81.46591,41.11034,BurgerKing,OH
-81.4269,41.03038,BurgerKing,OH
-81.13292,40.90201,BurgerKing,OH
-81.10603,40.91444,BurgerKing,OH
-84.25086999999999,39.050709999999995,BurgerKing,OH
-82.2104,41.381159999999994,BurgerKing,OH
-84.30629,41.51089,BurgerKing,OH
-82.32435,40.861309999999996,BurgerKing,OH
-82.1011,39.32821,BurgerKing,OH
-82.06367,39.33638,BurgerKing,OH
-80.85506,41.785059999999994,BurgerKing,OH
-80.76796,41.126529999999995,BurgerKing,OH
-80.75804000000001,41.099759999999996,BurgerKing,OH
-82.01881,41.49245,BurgerKing,OH
-82.02425,41.45852,BurgerKing,OH
-81.60226,41.01298,BurgerKing,OH
-81.53689,41.39288,BurgerKing,OH
-81.50121,41.40964,BurgerKing,OH
-80.7448,40.01003,BurgerKing,OH
-83.76134,40.33171,BurgerKing,OH
-82.85643,41.277770000000004,BurgerKing,OH
-82.54408000000001,40.64745,BurgerKing,OH
-81.89275,41.37245,BurgerKing,OH
-81.85316999999999,41.3872,BurgerKing,OH
-82.05905,40.58425,BurgerKing,OH
-83.87154,40.89225,BurgerKing,OH
-80.70730999999999,41.02448,BurgerKing,OH
-80.63793000000001,41.02412,BurgerKing,OH
-83.65045,41.39806,BurgerKing,OH
-83.6501,41.3553,BurgerKing,OH
-83.62546999999999,41.3744,BurgerKing,OH
-81.79727,41.40453,BurgerKing,OH
-81.8364,41.27517,BurgerKing,OH
-81.80314,41.2382,BurgerKing,OH
-84.55104,41.46085,BurgerKing,OH
-82.98534000000001,40.78787,BurgerKing,OH
-81.99606999999999,41.00038,BurgerKing,OH
-81.57628000000001,39.995459999999994,BurgerKing,OH
-81.56924000000001,40.027570000000004,BurgerKing,OH
-81.57179000000001,40.88223,BurgerKing,OH
-81.44495,40.85013,BurgerKing,OH
-81.42697,40.79612,BurgerKing,OH
-81.4182,40.7809,BurgerKing,OH
-81.41814000000001,40.85978,BurgerKing,OH
-81.38771,40.83212,BurgerKing,OH
-81.38211,40.76566,BurgerKing,OH
-81.37633000000001,40.799609999999994,BurgerKing,OH
-81.32883000000001,40.836490000000005,BurgerKing,OH
-84.56908,40.54915,BurgerKing,OH
-81.21104,41.58102,BurgerKing,OH
-81.33952,41.52202,BurgerKing,OH
-83.01585,39.332209999999996,BurgerKing,OH
-82.98146,39.3359,BurgerKing,OH
-82.97665,39.35348,BurgerKing,OH
-84.62763000000001,39.1513,BurgerKing,OH
-84.61375,39.09486,BurgerKing,OH
-84.60191,39.25891,BurgerKing,OH
-84.60181,39.12195,BurgerKing,OH
-84.59479,39.24282,BurgerKing,OH
-84.57445,39.11213,BurgerKing,OH
-84.54597,39.21734,BurgerKing,OH
-84.52077,39.12825,BurgerKing,OH
-84.51872,39.127959999999995,BurgerKing,OH
-84.51758000000001,39.223,BurgerKing,OH
-84.49535,39.28178,BurgerKing,OH
-84.4903,39.14578,BurgerKing,OH
-84.46947,39.26285,BurgerKing,OH
-84.46213,39.188159999999996,BurgerKing,OH
-84.4482,39.21021,BurgerKing,OH
-84.42659,39.18235,BurgerKing,OH
-84.38075,39.19713,BurgerKing,OH
-84.37765999999999,39.2001,BurgerKing,OH
-84.37574000000001,39.084109999999995,BurgerKing,OH
-84.30579,39.0712,BurgerKing,OH
-84.26999,39.09574,BurgerKing,OH
-82.95345,39.584270000000004,BurgerKing,OH
-81.55494,41.52026,BurgerKing,OH
-81.89249000000001,41.47506,BurgerKing,OH
-81.82639,41.37207,BurgerKing,OH
-81.80029,41.43374,BurgerKing,OH
-81.79292,41.45449,BurgerKing,OH
-81.7818,41.3815,BurgerKing,OH
-81.76585,41.44599,BurgerKing,OH
-81.76286999999999,41.46394,BurgerKing,OH
-81.75681,41.41854,BurgerKing,OH
-81.73699,41.48233,BurgerKing,OH
-81.73465,41.405609999999996,BurgerKing,OH
-81.7339,41.4608,BurgerKing,OH
-81.72717,41.44004,BurgerKing,OH
-81.70559,41.46973,BurgerKing,OH
-81.70366999999999,41.443290000000005,BurgerKing,OH
-81.69369,41.40505,BurgerKing,OH
-81.69274,41.41941,BurgerKing,OH
-81.66824,41.499629999999996,BurgerKing,OH
-81.65179,41.51698,BurgerKing,OH
-81.64390999999999,41.46178,BurgerKing,OH
-81.63114,41.41431,BurgerKing,OH
-81.62765999999999,41.50363,BurgerKing,OH
-81.61393000000001,41.428090000000005,BurgerKing,OH
-81.56421,41.45,BurgerKing,OH
-81.53223,41.50144,BurgerKing,OH
-81.52574,41.43207,BurgerKing,OH
-81.51926,41.521370000000005,BurgerKing,OH
-80.69625,40.90017,BurgerKing,OH
-83.15195,39.981390000000005,BurgerKing,OH
-83.1451,39.95135,BurgerKing,OH
-83.09872,39.95387,BurgerKing,OH
-83.09295999999999,40.066959999999995,BurgerKing,OH
-83.09125999999999,40.09727,BurgerKing,OH
-83.05094,39.93008,BurgerKing,OH
-83.03885,39.95772,BurgerKing,OH
-83.02744,39.98782,BurgerKing,OH
-83.02618000000001,40.02512,BurgerKing,OH
-83.00079000000001,40.03212,BurgerKing,OH
-82.99661,39.95906,BurgerKing,OH
-82.9959,39.89286,BurgerKing,OH
-82.97176999999999,40.08664,BurgerKing,OH
-82.96249,40.03696,BurgerKing,OH
-82.91283,39.917159999999996,BurgerKing,OH
-82.87946,39.92153,BurgerKing,OH
-82.87817,39.95538,BurgerKing,OH
-82.86689,40.0122,BurgerKing,OH
-82.83125,39.93866,BurgerKing,OH
-80.73129,41.31876,BurgerKing,OH
-81.86946,40.26559,BurgerKing,OH
-81.50839,41.14578,BurgerKing,OH
-81.50838,41.18282,BurgerKing,OH
-81.48222,41.11906,BurgerKing,OH
-84.28754,39.82185,BurgerKing,OH
-84.25307,39.760670000000005,BurgerKing,OH
-84.22535,39.638090000000005,BurgerKing,OH
-84.22153,39.67505,BurgerKing,OH
-84.20153,39.70478,BurgerKing,OH
-84.19997,39.8194,BurgerKing,OH
-84.18264,39.742940000000004,BurgerKing,OH
-84.14088000000001,39.70388,BurgerKing,OH
-84.13832,39.86443,BurgerKing,OH
-84.13091999999999,39.81545,BurgerKing,OH
-84.1217,39.7698,BurgerKing,OH
-84.11943000000001,39.74386,BurgerKing,OH
-84.10122,39.69637,BurgerKing,OH
-84.06154000000001,39.72014,BurgerKing,OH
-84.05660999999999,39.77108,BurgerKing,OH
-84.36099,41.3006,BurgerKing,OH
-83.06841,40.29317,BurgerKing,OH
-83.15207,40.10135,BurgerKing,OH
-83.08993000000001,40.12355,BurgerKing,OH
-80.58508,40.67041,BurgerKing,OH
-81.46812,41.64265,BurgerKing,OH
-84.63631,39.75591,BurgerKing,OH
-84.76604,41.63279,BurgerKing,OH
-82.11073,41.36764,BurgerKing,OH
-82.10651,41.394059999999996,BurgerKing,OH
-82.07681,41.42522,BurgerKing,OH
-82.07464,41.37807,BurgerKing,OH
-82.06671,41.34708,BurgerKing,OH
-84.30646999999999,39.87741,BurgerKing,OH
-81.52573000000001,41.60825,BurgerKing,OH
-84.02664,39.80944,BurgerKing,OH
-83.994,39.78405,BurgerKing,OH
-84.56022,39.33879,BurgerKing,OH
-81.61896,41.132670000000005,BurgerKing,OH
-81.87182,41.438629999999996,BurgerKing,OH
-83.66248,41.0586,BurgerKing,OH
-83.61564,41.052890000000005,BurgerKing,OH
-83.42116999999999,41.16985,BurgerKing,OH
-83.1698,41.28205,BurgerKing,OH
-83.13408000000001,41.35565,BurgerKing,OH
-82.805,40.73425,BurgerKing,OH
-82.16608000000001,38.827740000000006,BurgerKing,OH
-80.70004,41.150729999999996,BurgerKing,OH
-83.38018000000001,39.35235,BurgerKing,OH
-84.62221,40.1131,BurgerKing,OH
-83.08378,39.89328,BurgerKing,OH
-83.05811,39.87836,BurgerKing,OH
-84.80126,39.25912,BurgerKing,OH
-81.34692,40.96785,BurgerKing,OH
-82.44138000000001,40.02895,BurgerKing,OH
-82.4798,39.93998,BurgerKing,OH
-83.1606,40.02669,BurgerKing,OH
-83.11674000000001,40.0281,BurgerKing,OH
-83.69955999999999,41.612429999999996,BurgerKing,OH
-80.56815999999999,41.17756,BurgerKing,OH
-82.59026,41.40793,BurgerKing,OH
-81.68438,41.356970000000004,BurgerKing,OH
-82.68155,38.53053,BurgerKing,OH
-82.62865,39.042159999999996,BurgerKing,OH
-83.60582,39.617329999999995,BurgerKing,OH
-81.35513,41.13706,BurgerKing,OH
-81.34966,41.153859999999995,BurgerKing,OH
-83.59073000000001,40.65222,BurgerKing,OH
-84.12916,39.6862,BurgerKing,OH
-81.80163,41.48494,BurgerKing,OH
-81.77008000000001,41.47704,BurgerKing,OH
-82.61604,39.731770000000004,BurgerKing,OH
-82.57489,39.71413,BurgerKing,OH
-83.01965,40.16473,BurgerKing,OH
-84.1543,40.76506,BurgerKing,OH
-84.15164,40.70427,BurgerKing,OH
-84.10885999999999,40.769459999999995,BurgerKing,OH
-84.0717,40.730579999999996,BurgerKing,OH
-82.42533,39.5429,BurgerKing,OH
-83.43597,39.898590000000006,BurgerKing,OH
-82.2025,41.44962,BurgerKing,OH
-82.20029,41.418409999999994,BurgerKing,OH
-82.13277,41.46521,BurgerKing,OH
-82.11871,41.42711,BurgerKing,OH
-81.25950999999999,40.84332,BurgerKing,OH
-81.52041,41.313829999999996,BurgerKing,OH
-82.5899,40.74462,BurgerKing,OH
-82.56135,40.75923,BurgerKing,OH
-82.54451999999999,40.72054,BurgerKing,OH
-82.51168,40.69845,BurgerKing,OH
-82.477,40.77531,BurgerKing,OH
-81.57293,41.41749,BurgerKing,OH
-81.43858,39.41369,BurgerKing,OH
-83.12128,40.56687,BurgerKing,OH
-83.09473,40.5811,BurgerKing,OH
-83.39076999999999,40.24114,BurgerKing,OH
-83.35159,40.23747,BurgerKing,OH
-81.5219,40.76753,BurgerKing,OH
-81.48544,40.79704,BurgerKing,OH
-83.68562,41.58141,BurgerKing,OH
-83.68436,41.61234,BurgerKing,OH
-83.65567,41.565909999999995,BurgerKing,OH
-81.45324000000001,41.52021,BurgerKing,OH
-81.86331,41.15222,BurgerKing,OH
-81.78922,41.13606,BurgerKing,OH
-81.37782,41.66021,BurgerKing,OH
-81.36121,41.70811,BurgerKing,OH
-81.3262,41.67275,BurgerKing,OH
-81.30043,41.71518,BurgerKing,OH
-84.26886999999999,39.6406,BurgerKing,OH
